what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781145625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413781145937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781148171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781166046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781166046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781166187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781173781
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781222203
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781228468
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781246421
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781284828
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781286171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413781434437
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781436562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413781446968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413781492078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781496937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781507812
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781510890
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781515328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413781524906
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781528656
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781534656
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781547890
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781552078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781557953
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781562203
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781567875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413781577046
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781578109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413781583687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413781613093
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781616312
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781618984
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781620781
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781634656
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781640015
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781646656
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781649703
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781681265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413781686765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413781744234
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781745265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413781753640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413781959546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781992531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413781994390
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413781994703
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413781995968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413782014656
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1413782169000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413782169625
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413782182343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782182343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782183890
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413782184218
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413782195562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413782250562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782305109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782305109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782305203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782306859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782307109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782337375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782338484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782338484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782338578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782349453
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413782365437
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782372078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782372109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782381953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782382968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782383031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782383921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782384140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782388390
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782389859
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782391718
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413782391765
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782394953
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413782410828
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782414843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782421046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782422203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782422968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782437296
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413782437312
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782441656
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782441671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782443531
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413782450796
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413782464437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782464437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782465625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413782465937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413782469359
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782484015
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782485656
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782486125
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782486531
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782486953
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782487140
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1413782494390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782581843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782600062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782621593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782621671
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782621718
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413782621734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782622921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782622937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782643312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782643328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782643625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782657984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782658453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782707828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782708171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413782711796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782716921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782716921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782717234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413782727218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413782731359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413782732171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413782736546
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1413782747687
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1413782747781
started,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1413782747890
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1413782747890
opened,view,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui.HelpView",1413782747921
